trade_no,side,entry_time,exit_time,entry_price,exit_price,size_usd,margin_used,pnl_usd,pnl_pct,exit_reason
4128,short,2023-11-12 13:30,2023-11-12 13:45,2050.16,2049.41,1.1253992438157273e+77,3.1479024562731344e+75,-2.635402482532852e+73,-0.84,signal
4129,long,2023-11-12 14:00,2023-11-12 15:00,2051.99,2063.7151,1.1166365305613057e+77,3.123391895484338e+75,5.710479217290495e+74,18.28,take_profit
4130,short,2023-11-12 15:00,2023-11-12 15:10,2065.29,2053.4889,1.3065099645362148e+77,3.654495015088441e+75,6.681491958638297e+74,18.28,take_profit
4131,long,2023-11-12 15:30,2023-11-12 16:00,2053.94,2061.1,1.5286695721609384e+77,4.275907174701596e+75,4.411714455166925e+74,10.32,signal
4132,long,2023-11-12 16:15,2023-11-12 16:30,2056.95,2056.65,1.6753590777952384e+77,4.686218677604396e+75,-1.2495615529695248e+74,-2.67,signal
4133,short,2023-11-12 16:35,2023-11-12 17:00,2057.3,2050.24,1.6338111561590015e+77,4.5700032053704646e+75,4.626434135781683e+74,10.12,signal
4134,long,2023-11-12 17:30,2023-11-12 17:45,2049.74,2053.04,1.7876400911737426e+77,5.00028471216884e+75,1.8054455006899394e+74,3.61,signal
4135,short,2023-11-12 17:50,2023-11-12 18:30,2053.17,2053.66,1.8476711540716828e+77,5.168200170960507e+75,-1.5495592939395837e+74,-3.0,signal
4136,long,2023-11-12 18:40,2023-11-12 18:45,2056.45,2058.62,1.7961483075481918e+77,5.024083408827656e+75,8.176363710011039e+73,1.63,signal
4137,short,2023-11-12 19:15,2023-11-12 19:45,2053.71,2049.4,1.8233347168839782e+77,5.100127679512614e+75,2.7325241562454146e+74,5.36,signal
4138,short,2023-11-12 20:00,2023-11-12 20:35,2049.44,2050.69,1.9141911450791385e+77,5.3542660886642185e+75,-2.3160233388494014e+74,-4.33,signal
4139,long,2023-11-12 20:45,2023-11-12 21:25,2051.49,2063.2122,1.837183369062396e+77,5.13886433803453e+75,9.395355749385105e+74,18.28,take_profit
4140,long,2023-11-12 21:25,2023-11-12 21:45,2064.49,2062.39,2.1495789477294507e+77,6.012679399506092e+75,-3.476299878086324e+74,-5.78,signal
4141,short,2023-11-12 21:50,2023-11-12 22:05,2061.53,2060.06,2.0339919767830805e+77,5.689366129344674e+75,2.2996847871875344e+73,0.4,signal
4142,long,2023-11-12 22:20,2023-11-12 22:30,2057.91,2061.45,2.0416384287004792e+77,5.710754347707912e+75,2.2870267185228806e+74,4.0,signal
4143,long,2023-11-12 22:45,2023-11-12 23:00,2058.2,2064.45,2.1176820670913645e+77,5.9234592676641315e+75,5.160016024209777e+74,8.71,signal
4144,short,2023-11-12 23:05,2023-11-12 23:15,2063.45,2051.6594,2.28925259989634e+77,6.403366557995764e+75,1.1707237795869695e+75,18.28,take_profit
4145,short,2023-11-12 23:15,2023-11-12 23:20,2047.51,2035.8105,2.6785182566090074e+77,7.492198209200624e+75,1.3697942364298332e+75,18.28,take_profit
4146,short,2023-11-12 23:35,2023-11-13 00:00,2043.31,2042.32,3.133974840221927e+77,8.76617533879219e+75,-3.619490858678236e+73,-0.41,signal
4147,long,2023-11-13 00:05,2023-11-13 00:15,2043.89,2045.36,3.1219400331168223e+77,8.732512264061054e+75,3.721876618158605e+73,0.43,signal
4148,long,2023-11-13 00:30,2023-11-13 00:45,2045.16,2056.846,3.1343152728721993e+77,8.767127577548239e+75,1.6028888305468432e+75,18.28,take_profit
4149,long,2023-11-13 00:50,2023-11-13 01:15,2053.65,2065.3846,3.6672758090290245e+77,1.025789433439833e+76,1.875444848737477e+75,18.28,take_profit
4150,long,2023-11-13 01:20,2023-11-13 01:45,2070.6,2067.36,4.290861221234236e+77,1.2002151815966621e+76,-9.288701199464191e+74,-7.74,signal
4151,short,2023-11-13 01:50,2023-11-13 02:35,2065.91,2062.03,3.982011906352051e+77,1.1138256160910452e+76,5.089437229198525e+74,4.57,signal
4152,short,2023-11-13 02:45,2023-11-13 03:05,2069.78,2057.9533,4.151235694222902e+77,1.161159927041206e+76,2.122941934025605e+75,18.28,take_profit
4153,short,2023-11-13 03:15,2023-11-13 03:50,2056.53,2044.779,4.857113887286416e+77,1.3586041416152576e+76,2.4839280419582852e+75,18.28,take_profit
4154,short,2023-11-13 04:00,2023-11-13 04:15,2044.78,2045.22,5.683019961237545e+77,1.589621869157588e+76,-4.632695995045146e+74,-2.91,signal
4155,long,2023-11-13 04:20,2023-11-13 04:50,2045.41,2042.66,5.528982819402295e+77,1.5465354800556704e+76,-1.0750961813297333e+75,-6.95,signal
4156,short,2023-11-13 04:55,2023-11-13 05:20,2042.93,2032.84,5.171513339110159e+77,1.4465461597110988e+76,2.243911722090393e+75,15.51,signal
4157,long,2023-11-13 05:45,2023-11-13 06:00,2039.6,2040.55,5.917613986705214e+77,1.6552411694241156e+76,-7.942763311434349e+73,-0.48,signal
4158,short,2023-11-13 06:15,2023-11-13 06:30,2037.96,2032.5,5.891204298694696e+77,1.647854002406316e+76,1.2248695873978169e+75,7.43,signal
4159,long,2023-11-13 07:00,2023-11-13 07:25,2040.11,2051.7672,6.29847343650447e+77,1.76177299838225e+76,3.2210393154284183e+75,18.28,take_profit
4160,long,2023-11-13 07:35,2023-11-13 07:45,2053.17,2053.54,7.369469008884418e+77,2.0613457599136698e+76,-3.0936357328892887e+74,-1.5,signal
4161,short,2023-11-13 07:50,2023-11-13 08:00,2050.73,2051.15,7.266605620765849e+77,2.032573400779933e+76,-5.84820139536949e+74,-2.88,signal
4162,long,2023-11-13 08:05,2023-11-13 09:00,2052.48,2058.03,7.072152924369813e+77,1.9781822037022993e+76,1.4880133920782378e+75,7.52,signal
4163,short,2023-11-13 09:05,2023-11-13 09:15,2056.99,2055.37,7.566917377235827e+77,2.1165748892325355e+76,1.4192398240346433e+74,0.67,signal
4164,long,2023-11-13 09:20,2023-11-13 10:00,2057.05,2057.05,7.614107101384979e+77,2.12977452921597e+76,-4.568464260830988e+74,-2.15,signal
4165,short,2023-11-13 10:15,2023-11-13 10:30,2055.65,2054.33,7.46220566471235e+77,2.0872855273581115e+76,3.1440256494148344e+73,0.15,signal
4166,long,2023-11-13 10:35,2023-11-13 11:00,2053.87,2056.38,7.472659549996654e+77,2.0902096284133498e+76,4.648615885388198e+74,2.22,signal
4167,short,2023-11-13 11:05,2023-11-13 11:40,2055.12,2043.377,7.627226028185813e+77,2.133444080455403e+76,3.900563390814233e+75,18.28,take_profit
4168,short,2023-11-13 11:40,2023-11-13 11:45,2042.89,2043.66,8.924163355631545e+77,2.4962159786180802e+76,-8.718167023377568e+74,-3.49,signal
4169,short,2023-11-13 12:00,2023-11-13 12:15,2048.71,2044.8,8.63428430210424e+77,2.4151326662171574e+76,1.12981167982242e+75,4.68,signal
4170,long,2023-11-13 12:20,2023-11-13 12:50,2043.99,2055.6694,9.009946685645194e+77,2.5202108014990414e+76,4.607686735038994e+75,18.28,take_profit
4171,long,2023-11-13 12:55,2023-11-13 13:00,2056.3,2055.87,1.0542002525045659e+78,2.948748706291343e+76,-8.529676098392031e+74,-2.89,signal
4172,short,2023-11-13 13:05,2023-11-13 13:45,2054.35,2049.4,1.0258390794774127e+78,2.8694184537382488e+76,1.8562776234129297e+75,6.47,signal
4173,long,2023-11-13 13:50,2023-11-13 14:05,2050.57,2062.287,1.0875603104558927e+78,3.0420615541037686e+76,5.561783427671355e+75,18.28,take_profit
4174,long,2023-11-13 14:05,2023-11-13 14:25,2058.98,2070.745,1.2724896094259653e+78,3.559335221794343e+76,6.507511862604432e+75,18.28,take_profit
4175,short,2023-11-13 14:30,2023-11-13 14:40,2065.94,2054.1352,1.4888643788575626e+78,4.164566362575868e+76,7.614052433477536e+75,18.28,take_profit
4176,long,2023-11-13 14:45,2023-11-13 14:50,2059.47,2071.2378,1.7420316222706907e+78,4.8727113091514464e+76,8.908749716292266e+75,18.28,take_profit
4177,long,2023-11-13 14:50,2023-11-13 14:55,2063.77,2075.5624,2.0382475503374083e+78,5.701269576515207e+76,1.0423597972425647e+76,18.28,take_profit
4178,short,2023-11-13 15:00,2023-11-13 15:10,2094.9,2082.9297,2.384832182920561e+78,6.670716305940654e+76,1.219603178345558e+76,18.28,take_profit
4179,long,2023-11-13 15:15,2023-11-13 15:45,2089.0,2100.9365,2.790350239720459e+78,7.805008241960942e+76,1.4269851125930301e+76,18.28,take_profit
4180,long,2023-11-13 15:45,2023-11-13 15:50,2096.15,2108.1274,3.2648227896576415e+78,9.13217574592809e+76,1.6696303746309106e+76,18.28,take_profit
4181,short,2023-11-13 16:00,2023-11-13 16:30,2114.81,2102.726,3.819974889222419e+78,1.0685015475853568e+77,1.953535158348312e+76,18.28,take_profit
4182,short,2023-11-13 17:00,2023-11-13 17:15,2084.69,2072.7781,4.469525329373232e+78,1.2501900849875413e+77,2.2857152534414887e+76,18.28,take_profit
4183,long,2023-11-13 17:15,2023-11-13 17:25,2072.05,2083.8897,5.229525651142528e+78,1.462773032133867e+77,2.6743794179942313e+76,18.28,take_profit
4184,long,2023-11-13 18:05,2023-11-13 18:20,2079.35,2091.2314,6.11875680762561e+78,1.7115036899044207e+77,3.129132231419772e+76,18.28,take_profit
4185,long,2023-11-13 18:35,2023-11-13 19:05,2091.34,2093.87,7.159193274572682e+78,2.0025286330876164e+77,4.3653230115429176e+75,2.18,signal
4186,long,2023-11-13 19:15,2023-11-13 19:30,2092.6,2101.89,7.304340264706486e+78,2.043128319756471e+77,2.8044673418889478e+76,13.73,signal
4187,long,2023-11-13 19:45,2023-11-13 20:00,2098.84,2102.84,8.23682565588456e+78,2.303957804888853e+77,1.0755767532437057e+76,4.67,signal
4188,short,2023-11-13 20:15,2023-11-13 20:30,2102.36,2094.39,8.594454926338095e+78,2.4039918208242843e+77,2.7424714514904726e+76,11.41,signal
4189,long,2023-11-13 20:35,2023-11-13 20:45,2091.36,2098.37,9.506326683958676e+78,2.6590553781701553e+77,2.6160325926808284e+76,9.84,signal
4190,short,2023-11-13 20:50,2023-11-13 21:00,2095.73,2083.755,1.0376157521025052e+79,2.902359489452436e+77,5.3063669562523084e+76,18.28,take_profit
4191,short,2023-11-13 21:00,2023-11-13 21:10,2082.66,2070.7597,1.2140524533978945e+79,3.395878148218682e+77,6.20866424667686e+76,18.28,take_profit
4192,long,2023-11-13 21:10,2023-11-13 21:15,2063.69,2051.8981,1.4204905395999003e+79,3.9733149664808633e+77,-8.968977267033735e+76,-22.57,stop_loss
4193,long,2023-11-13 21:15,2023-11-13 21:20,2062.47,2074.255,1.1222720454710284e+79,3.139155235760391e+77,5.7392992405388906e+76,18.28,take_profit
4194,long,2023-11-13 21:30,2023-11-13 21:35,2050.19,2061.9048,1.3131037452189464e+79,3.6729387616267105e+77,6.715212553049668e+76,18.28,take_profit
4195,long,2023-11-13 21:50,2023-11-13 22:30,2057.47,2069.2264,1.536384562607848e+79,4.297487105123094e+77,7.857070653176645e+76,18.28,take_profit
4196,short,2023-11-13 22:30,2023-11-13 23:00,2069.6,2065.3,1.7976321618259714e+79,5.028233961221788e+77,2.656354166303715e+76,5.28,signal
4197,long,2023-11-13 23:05,2023-11-13 23:30,2065.26,2067.62,1.8859559378555697e+79,5.275288180458865e+77,1.0235333068035842e+76,1.94,signal
4198,short,2023-11-13 23:35,2023-11-13 23:55,2066.62,2054.8113,1.919988420306789e+79,5.370481895658132e+77,9.818820781448907e+76,18.28,take_profit
4199,short,2023-11-14 00:00,2023-11-14 00:15,2054.69,2042.9495,2.246464211289965e+79,6.283681322436788e+77,1.1488417976536834e+77,18.28,take_profit
4200,long,2023-11-14 00:15,2023-11-14 00:30,2042.44,2047.28,2.6284541090098147e+79,7.352161636344596e+77,4.651613756763325e+76,6.33,signal
4201,long,2023-11-14 01:00,2023-11-14 01:30,2040.0,2051.6566,2.7831202664221953e+79,7.78478497379237e+77,1.4232877042482973e+77,18.28,take_profit
4202,short,2023-11-14 01:30,2023-11-14 02:15,2049.89,2050.17,3.256363428084755e+79,9.1085137031285e+77,-2.3986135141019166e+76,-2.63,signal
4203,long,2023-11-14 02:20,2023-11-14 02:45,2048.27,2057.49,3.1766095287408665e+79,8.885430653249451e+77,1.2393096347322237e+77,13.95,signal
4204,long,2023-11-14 03:00,2023-11-14 03:15,2056.27,2059.63,3.5886799822893305e+79,1.0038050579032157e+78,3.7107907756196214e+76,3.7,signal
4205,short,2023-11-14 03:20,2023-11-14 03:30,2058.6,2056.29,3.712063775578683e+79,1.038317267511866e+78,1.9381495329557898e+76,1.87,signal
4206,long,2023-11-14 03:35,2023-11-14 04:00,2057.01,2056.39,3.776507247549463e+79,1.0563430272431213e+78,-3.404175185074941e+76,-3.22,signal
4207,short,2023-11-14 04:15,2023-11-14 04:30,2054.23,2053.5,3.663318422645721e+79,1.0246824959343316e+78,-8.961784773270121e+75,-0.87,signal
4208,long,2023-11-14 04:35,2023-11-14 05:15,2056.61,2061.41,3.6335204882745974e+79,1.0163475880059518e+78,6.300298841726348e+76,6.2,signal
4209,short,2023-11-14 05:20,2023-11-14 05:30,2061.02,2058.21,3.8430054247619986e+79,1.0749435173834275e+78,2.933760283381638e+76,2.73,signal
4210,long,2023-11-14 05:35,2023-11-14 06:15,2060.36,2062.85,3.940552954184438e+79,1.1022289548990185e+78,2.397931548422761e+76,2.18,signal
4211,short,2023-11-14 06:20,2023-11-14 07:45,2060.66,2060.82,4.020284178169495e+79,1.1245309172651244e+78,-2.7243255778538976e+76,-2.42,signal
4212,long,2023-11-14 07:50,2023-11-14 09:00,2061.37,2061.11,3.929700352705852e+79,1.099193327228294e+78,-2.853472176919694e+76,-2.6,signal
4213,short,2023-11-14 09:05,2023-11-14 09:45,2061.18,2049.4024,3.8348224028232725e+79,1.0726546092468524e+78,1.9611281768038449e+77,18.28,take_profit
4214,short,2023-11-14 09:45,2023-11-14 10:45,2049.94,2047.06,4.486897521610551e+79,1.2550493353304941e+78,3.6115898216380364e+76,2.88,signal
4215,short,2023-11-14 11:00,2023-11-14 11:30,2045.0,2033.3149,4.6069828831800154e+79,1.2886389264666386e+78,2.3560110464582757e+77,18.28,take_profit
4216,long,2023-11-14 11:30,2023-11-14 11:45,2039.19,2038.1,5.3903565561273926e+79,1.5077597338424906e+78,-6.115499466745764e+76,-4.06,signal
4217,short,2023-11-14 11:50,2023-11-14 12:00,2038.88,2029.1,5.1870161988580954e+79,1.4508825310520214e+78,2.1768616236520315e+77,15.0,signal
4218,long,2023-11-14 12:30,2023-11-14 13:30,2030.59,2042.1928,5.910822688722396e+79,1.6533415463597788e+78,3.022794723012634e+77,18.28,take_profit
4219,short,2023-11-14 13:30,2023-11-14 14:00,2049.31,2044.28,6.915901934124097e+79,1.934476569573569e+78,1.2825434186663858e+77,6.63,signal
4220,long,2023-11-14 14:05,2023-11-14 14:15,2047.26,2050.35,7.342347620830669e+79,2.053759520226636e+78,6.676649470137203e+76,3.25,signal
4221,short,2023-11-14 14:20,2023-11-14 14:35,2054.32,2050.05,7.564346215712732e+79,2.1158556986236468e+78,1.118423892595868e+77,5.29,signal
4222,long,2023-11-14 14:45,2023-11-14 15:00,2048.89,2046.1,7.936222160000857e+79,2.2198747127545256e+78,-1.556858960668684e+77,-7.01,signal
4223,short,2023-11-14 15:05,2023-11-14 15:20,2046.24,2034.5478,7.418566555578519e+79,2.0750790451175344e+78,3.7938549365228876e+77,18.28,take_profit
4224,long,2023-11-14 15:30,2023-11-14 15:35,2025.83,2037.4056,8.68002332197238e+79,2.4279265234888456e+78,4.438963926856655e+77,18.28,take_profit
4225,long,2023-11-14 15:35,2023-11-14 15:45,2037.99,2045.55,1.0155978827652218e+80,2.8407723635061487e+78,3.1580395371159847e+77,11.12,signal
4226,short,2023-11-14 15:50,2023-11-14 16:00,2043.96,2040.91,1.1206026973743282e+80,3.134485830655621e+78,9.998033099456501e+76,3.19,signal
4227,long,2023-11-14 16:05,2023-11-14 16:45,2045.86,2050.6,1.1538461574300211e+80,3.2274725374971153e+78,1.9810085570050936e+77,6.14,signal
4228,short,2023-11-14 16:50,2023-11-14 17:15,2048.74,2037.0335,1.2197146919504403e+80,3.411716238341375e+78,6.23762093463459e+77,18.28,take_profit
4229,long,2023-11-14 17:15,2023-11-14 17:25,2033.78,2045.401,1.4271155880270405e+80,3.991846173367065e+78,7.298269117170353e+77,18.28,take_profit
4230,short,2023-11-14 17:30,2023-11-14 17:50,2043.14,2031.4655,1.6697830361729546e+80,4.670621692609493e+78,8.539270446988523e+77,18.28,take_profit
4231,short,2023-11-14 17:50,2023-11-14 18:00,2032.93,2021.3138,1.9537137785353235e+80,5.464816540531661e+78,9.991292263429688e+77,18.28,take_profit
4232,short,2023-11-14 18:00,2023-11-14 18:10,2024.98,2013.4093,2.2859242462943602e+80,6.3940566774919386e+78,1.1690216595549248e+78,18.28,take_profit
4233,short,2023-11-14 18:30,2023-11-14 18:40,2016.5,2004.9777,2.674623948096372e+80,7.481305271960995e+78,1.3678026870564875e+78,18.28,take_profit
4234,long,2023-11-14 18:50,2023-11-14 18:55,1953.29,1964.4511,3.1294183415426543e+80,8.753430161057881e+78,1.6003845398649086e+78,18.28,take_profit
4235,long,2023-11-14 19:20,2023-11-14 19:35,1966.28,1977.5153,3.6615462010477365e+80,1.0241867802359241e+79,1.872514727215799e+78,18.28,take_profit
4236,long,2023-11-14 19:35,2023-11-14 20:15,1980.52,1991.8367,4.28415734784699e+80,1.1983400124406293e+79,2.1909180676889472e+78,18.28,take_profit
4237,short,2023-11-14 20:15,2023-11-14 20:40,1993.89,1982.4969,5.012637605353564e+80,1.4021063473260399e+79,2.563462871377828e+78,18.28,take_profit
4238,short,2023-11-14 20:45,2023-11-14 21:40,1979.1,1976.49,5.864989010086693e+80,1.6405212116785348e+79,4.2156442152534683e+77,2.57,signal
4239,short,2023-11-14 22:25,2023-11-14 22:30,1981.81,1980.86,6.00515918024387e+80,1.6797288107024996e+79,-7.24463741613733e+76,-0.43,signal
4240,long,2023-11-14 22:50,2023-11-14 23:30,1984.27,1985.21,5.981070760835214e+80,1.6729909356736215e+79,-7.552546034441208e+76,-0.45,signal
4241,short,2023-11-14 23:35,2023-11-15 00:00,1982.69,1984.31,5.955958545270698e+80,1.6659666902342895e+79,-8.440020634699089e+77,-5.07,signal
4242,long,2023-11-15 00:05,2023-11-15 00:15,1983.84,1990.4,5.675327859166952e+80,1.5874702783212702e+79,1.5361513682584447e+78,9.68,signal
4243,short,2023-11-15 00:45,2023-11-15 01:00,1985.79,1982.72,6.186098189112885e+80,1.730340036326147e+79,5.851951257082106e+77,3.38,signal
4244,long,2023-11-15 01:05,2023-11-15 01:15,1985.71,1984.95,6.380675568410864e+80,1.7847661089926388e+79,-6.270510901270417e+77,-3.51,signal
4245,short,2023-11-15 01:20,2023-11-15 02:05,1980.68,1971.31,6.172181080943623e+80,1.7264472223553736e+79,2.5495419428883224e+78,14.77,signal
4246,short,2023-11-15 02:15,2023-11-15 02:50,1973.47,1973.38,7.01990377695399e+80,1.963567370753702e+79,-3.8917999078262913e+77,-1.98,signal
4247,long,2023-11-15 03:20,2023-11-15 03:30,1975.3,1974.8,6.890501430018767e+80,1.9273716857109637e+79,-5.878466663210158e+77,-3.05,signal
4248,short,2023-11-15 03:35,2023-11-15 04:00,1973.76,1970.71,6.695042413467029e+80,1.8726990065097775e+79,6.328649487613147e+77,3.38,signal
4249,long,2023-11-15 04:15,2023-11-15 04:30,1974.79,1977.6,6.905470008930168e+80,1.931558611069324e+79,5.682760624538444e+77,2.94,signal
4250,long,2023-11-15 04:45,2023-11-15 06:05,1979.11,1984.87,7.094421799696069e+80,1.9844111262578434e+79,1.6390945874383636e+78,8.26,signal
4251,short,2023-11-15 06:15,2023-11-15 07:00,1982.79,1982.22,7.639420750019325e+80,2.1368551183625482e+79,-2.387519814931465e+77,-1.12,signal
4252,long,2023-11-15 07:05,2023-11-15 07:35,1983.34,1983.52,7.560035716172854e+80,2.1146499903237784e+79,-3.849902847457806e+77,-1.82,signal
4253,long,2023-11-15 07:50,2023-11-15 08:00,1981.73,1986.33,7.432026446494883e+80,2.078843968890997e+79,1.2792035136970428e+78,6.15,signal
4254,short,2023-11-15 08:05,2023-11-15 08:15,1984.61,1988.89,7.85736161479915e+80,2.1978162916823907e+79,-2.165956372886857e+78,-9.86,signal
4255,long,2023-11-15 08:20,2023-11-15 09:30,1986.78,1993.89,7.13718112081427e+80,1.9963715192220485e+79,2.125919958156592e+78,10.65,signal
4256,short,2023-11-15 09:35,2023-11-15 10:15,1995.0,1984.93,7.844049506901336e+80,2.1940927049304024e+79,3.4887343997360944e+78,15.9,signal
4257,long,2023-11-15 10:45,2023-11-15 11:15,1987.46,1998.8163,9.004053694813588e+80,2.5185624477778572e+79,4.6046730595276344e+78,18.28,take_profit
4258,long,2023-11-15 11:15,2023-11-15 11:30,1999.22,2010.6435,1.0535107487106529e+81,2.946820065679226e+79,5.38765396890625e+78,18.28,take_profit
4259,long,2023-11-15 11:45,2023-11-15 12:00,2010.29,2012.67,1.2326502431767856e+81,3.447898823057351e+79,7.197553110980845e+77,2.09,signal
4260,long,2023-11-15 12:15,2023-11-15 12:25,2012.01,2023.5066,1.2565821072707968e+81,3.514839665766029e+79,6.426160896582921e+78,18.28,take_profit
4261,short,2023-11-15 12:35,2023-11-15 13:30,2019.95,2008.408,1.4702519570821793e+81,4.112504759952724e+79,7.518868508518223e+78,18.28,take_profit
4262,long,2023-11-15 13:45,2023-11-15 14:15,2012.54,2020.46,1.72025433499041e+81,4.811797125587461e+79,5.7376081655615355e+78,11.92,signal
4263,short,2023-11-15 14:20,2023-11-15 15:30,2018.87,2015.04,1.911029806495331e+81,5.345423373025512e+79,2.478798392969058e+78,4.64,signal
4264,long,2023-11-15 15:45,2023-11-15 16:00,2019.54,2021.85,1.993449853061552e+81,5.575964017563599e+79,1.0840875302400154e+78,1.94,signal
4265,short,2023-11-15 16:05,2023-11-15 16:30,2019.6,2012.02,2.0294957634420327e+81,5.6767895783135715e+79,6.399443503952239e+78,11.27,signal
4266,long,2023-11-15 16:35,2023-11-15 17:05,2015.33,2003.8144,2.2422772599484448e+81,6.27196982139865e+79,-1.4157738619314353e+79,-22.57,stop_loss
4267,long,2023-11-15 17:15,2023-11-15 17:30,2007.21,2011.7,1.7715324508562427e+81,4.9552293411093186e+79,2.8998849716445464e+78,5.85,signal
4268,short,2023-11-15 17:35,2023-11-15 17:50,2011.69,2013.55,1.8679536261634236e+81,5.224933142897118e+79,-2.8478741370657503e+78,-5.45,signal
4269,long,2023-11-15 18:00,2023-11-15 18:10,2014.38,2025.8902,1.7732618111059875e+81,4.960066608779318e+79,9.068460901995962e+78,18.28,take_profit
